Source Url	License Issuer - License Type (Concatenated)	Issuer	License Type	License Type Aliases	License Category	Atypical Verification	Confluence Link	Scraper Status	Automated	Captcha	Mapping Location	Scraper Id	Lic Number Format	Board Name
https://healthy.arkansas.gov/boards-commissions/boards/social-work-licensing-board/social-work-licensing-board-roster-search/	Arkansas - Provisional Social Worker	Arkansas	Provisional Social Worker	PLSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/735477921/Arkansas+-+Social+Work+Licensing+Board+LM+AR+SWLB#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_AR_SWLB	nnnC|nnnnC|nnnnnC	Arkansas - Social Work Licensing Board LM AR SWLB
https://healthy.arkansas.gov/boards-commissions/boards/social-work-licensing-board/social-work-licensing-board-roster-search/	Arkansas - Social Work	Arkansas	Social Work	LSW|LCSW|LMSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/735477921/Arkansas+-+Social+Work+Licensing+Board+LM+AR+SWLB#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_AR_SWLB	nnnC|nnnnC|nnnnnC	Arkansas - Social Work Licensing Board LM AR SWLB
https://hhsvgapps03.hhs.state.ma.us/elicensing-pubweb/couns/lookup.htm	Massachusetts - Alcohol & Drug Counselor	Massachusetts	Alcohol & Drug Counselor	Licensed Alcohol and Drug Counselor I	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/980779056/Massachusetts+-+Bureau+of+Substance+Addiction+Services+Licensing+System+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MA_BSAS		Massachusetts - Bureau of Substance Addiction Services Licensing System NO AUTOMATION
https://hhsvgapps03.hhs.state.ma.us/elicensing-pubweb/couns/lookup.htm	Massachusetts - Alcohol & Drug Counselor II	Massachusetts	Alcohol & Drug Counselor II	Licensed Alcohol and Drug Counselor II	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/980779056/Massachusetts+-+Bureau+of+Substance+Addiction+Services+Licensing+System+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_MA_BSAS		Massachusetts - Bureau of Substance Addiction Services Licensing System NO AUTOMATION
https://hhsvgapps03.hhs.state.ma.us/elicensing-pubweb/couns/lookup.htm	Massachusetts - CADC - Certified Alcohol and Drug Counselor	Massachusetts	CADC - Certified Alcohol and Drug Counselor	Licensed Alcohol and Drug Counselor I	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/980779056/Massachusetts+-+Alcohol+Drug+Counselor	Active	True	False	Passport & PTApp	LM_MA_BSAS		Massachusetts - Alcohol Drug Counselor
https://iaodapca.org/Members/Member-Directory	Illinois - Alcohol & Drug Counselor	Illinois	Alcohol & Drug Counselor	CRADC|CADC|CAADC|CRSS|CPRS|CADP II|CODP I|GCE|ATE|ICRC-CAADC	board_certification	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1537081529/Illinois+Alcohol+and+Other+Drug+Abuse+Professional+Certification+Association+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_IL_CB	nnnn|nnnnn	Illinois Alcohol and Other Drug Abuse Professional Certification Association NO AUTOMATION
https://iaodapca.org/Members/Member-Directory	Illinois - CADC - Certified Alcohol and Drug Counselor	Illinois	CADC - Certified Alcohol and Drug Counselor	CADC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1537081529/Illinois+Alcohol+and+Other+Drug+Abuse+Professional+Certification+Association+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_IL_CB		Illinois Alcohol and Other Drug Abuse Professional Certification Association NO AUTOMATION
https://internet.health.tn.gov/Licensure/	Tennessee - Advanced Practice Social Worker	Tennessee	Advanced Practice Social Worker	Licensed Advanced Practice Social Worker|Licensed Advanced Practice Social Workers	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_TN_DOH	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - Alcohol & Drug Counselor	Tennessee	Alcohol & Drug Counselor	Alcohol and Drug Abuse Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_TN_DOH	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - Clinical Pastoral Counselor	Tennessee	Clinical Pastoral Counselor		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_TN_DOH	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - LAMFT - Licensed Associate Marriage and Family Therapist	Tennessee	LAMFT - Licensed Associate Marriage and Family Therapist	Marital and Family Therapist, License|Associate License	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Inactive	False		Passport & PTApp	vapp	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - LAPSW - Licensed Advanced Practice Social Worker	Tennessee	LAPSW - Licensed Advanced Practice Social Worker	Licensed Advanced Practice Social Workers 	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_TN_DOH	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - LBSW - Licensed Baccalaureate Social Worker	Tennessee	LBSW - Licensed Baccalaureate Social Worker	Licensed Baccalaureate Social Worker|Licensed Baccalaureate Social Workers	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_TN_DOH	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - Licensed Behavior Analyst	Tennessee	Licensed Behavior Analyst	Behavior Analyst	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_TN_DOH	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - Licensed Clinical Social Worker	Tennessee	Licensed Clinical Social Worker	Licensed Advanced Practice Social Workers	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_TN_DOH	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - Licensed Professional Counselor	Tennessee	Licensed Professional Counselor		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_TN_DOH	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - LMFT - Licensed Marriage and Family Therapist	Tennessee	LMFT - Licensed Marriage and Family Therapist	Marital and Family Therapist, Licensed|Licensed Marital and Family Therapist	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_TN_DOH	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - LPC - Mental Health Service Provider	Tennessee	LPC - Mental Health Service Provider	Licensed Professional Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_TN_DOH	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - LPCA - Licensed Professional Counselor Associate	Tennessee	LPCA - Licensed Professional Counselor Associate	Associate License|Licensed Professional Counselor|Licensed Professional Counselor,Associate License|Licensed Professional Counselor, Associate License	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Inactive	False		Passport & PTApp	vapp	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - Master Social Worker	Tennessee	Master Social Worker	Licensed Master Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_TN_DOH	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - Psychologist	Tennessee	Psychologist		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_TN_DOH	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - Social Work	Tennessee	Social Work	Licensed Master Social Worker|Licensed Advanced Practice Social Worker|Licensed Clinical Social Worker|Licensed Baccalaureate Social Worker|Licensed Baccalaureate Social Workers|Licensed Advanced Practice Social Workers	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_TN_DOH	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://internet.health.tn.gov/Licensure/	Tennessee - Temporary - Licensed Professional Counselor	Tennessee	Temporary - Licensed Professional Counselor		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/889684271/Tennessee+-+Department+of+Health+LM+TN+DOH#Manual-Verification-Considerations	Inactive	False	True	Passport & PTApp	LM_TN_DOH	nn|nnn|nnnn|nnnnn|nnnnnn	Tennessee - Department of Health LM TN DOH
https://iowabc.org/credentials/verify/	Iowa - ACADA - Advanced Certified Alcohol and Drug Counselor	Iowa	ACADA - Advanced Certified Alcohol and Drug Counselor	ACADC Non-Reciprocal	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2173370369/Iowa+-+Iowa+Board+of+Certification+LM_IA_BC#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_IA_BC		Iowa - Iowa Board of Certification LM_IA_BC
https://iowabc.org/credentials/verify/	Iowa - Alcohol & Drug Counselor	Iowa	Alcohol & Drug Counselor	CADC|tCADC|IADC|IAADC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2173370369/Iowa+-+Iowa+Board+of+Certification+LM_IA_BC#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_IA_BC		Iowa - Iowa Board of Certification LM_IA_BC
https://iowabc.org/credentials/verify/	Iowa - CADC - Certified Alcohol and Drug Counselor	Iowa	CADC - Certified Alcohol and Drug Counselor	CADC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2173370369/Iowa+-+Iowa+Board+of+Certification+LM_IA_BC#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_IA_BC		Iowa - Iowa Board of Certification LM_IA_BC
https://iowabc.org/credentials/verify/	Iowa - IADC - International Alcohol and Drug Counselor	Iowa	IADC - International Alcohol and Drug Counselor	IADC	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2173370369/Iowa+-+Iowa+Board+of+Certification+LM_IA_BC#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_IA_BC		Iowa - Iowa Board of Certification LM_IA_BC
https://lababoard.org/lba-licensure-list/	Louisiana - Licensed Behavior Analyst	Louisiana	Licensed Behavior Analyst	LBA	state_license	False		Inactive	False		Passport & PTApp	vapp	L-nnn	
https://license.wi.gov/s/license-lookup	Wisconsin - Advanced Practice Social Worker	Wisconsin	Advanced Practice Social Worker	ADVANCED PRACTICE SOCIAL WORKER (121)|Social Worker - Advanced Practice	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2102198329/Wisconsin+-+State+of+Wisconsin+Department+of+Safety+and+Professional+Services+LM+WI+DSPS#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WI_DSPS		Wisconsin - State of Wisconsin Department of Safety and Professional Services LM WI DSPS
https://license.wi.gov/s/license-lookup	Wisconsin - Alcohol & Drug Counselor	Wisconsin	Alcohol & Drug Counselor	Substance Abuse Counselor|SUBSTANCE ABUSE COUNSELOR (131)|CLINICAL SUBSTANCE ABUSE COUNSELOR (132)|CLINICAL SUBSTANCE ABUSE COUNSELOR|Substance Abuse Counselor-in-Training (130)|Substance Abuse Counselor-in-Training|Clinical Supervisor, Independent|Clinical Supervisor, Intermediate	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2102198329/Wisconsin+-+State+of+Wisconsin+Department+of+Safety+and+Professional+Services+LM+WI+DSPS#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WI_DSPS		Wisconsin - State of Wisconsin Department of Safety and Professional Services LM WI DSPS
https://license.wi.gov/s/license-lookup	Wisconsin - Clinical Substance Abuse Counselor	Wisconsin	Clinical Substance Abuse Counselor	CLINICAL SUBSTANCE ABUSE COUNSELOR (132)|CLINICAL SUBSTANCE ABUSE COUNSELOR	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2102198329/Wisconsin+-+State+of+Wisconsin+Department+of+Safety+and+Professional+Services+LM+WI+DSPS#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WI_DSPS		Wisconsin - State of Wisconsin Department of Safety and Professional Services LM WI DSPS
https://license.wi.gov/s/license-lookup	Wisconsin - CSAC - Certified Substance Abuse Counselor	Wisconsin	CSAC - Certified Substance Abuse Counselor	Substance Abuse Counselor|SUBSTANCE ABUSE COUNSELOR (131)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2102198329/Wisconsin+-+State+of+Wisconsin+Department+of+Safety+and+Professional+Services+LM+WI+DSPS#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WI_DSPS		Wisconsin - State of Wisconsin Department of Safety and Professional Services LM WI DSPS
https://license.wi.gov/s/license-lookup	Wisconsin - Licensed Behavior Analyst	Wisconsin	Licensed Behavior Analyst	BEHAVIOR ANALYST (140)|BEHAVIOR ANALYST	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2102198329/Wisconsin+-+State+of+Wisconsin+Department+of+Safety+and+Professional+Services+LM+WI+DSPS#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_WI_DSPS		Wisconsin - State of Wisconsin Department of Safety and Professional Services LM WI DSPS
